stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
H4te255a,,"TEMPLEUVE Gendarmerie",,  50.643233,   3.289081,,,0
H4te255b,,"TEMPLEUVE Gendarmerie",,  50.643076,   3.289062,,,0
H4te256a,,"TEMPLEUVE Le Crouzet",,  50.660641,   3.312992,,,0
H4te256b,,"TEMPLEUVE Le Crouzet",,  50.660463,   3.313016,,,0
H4te257a,,"TEMPLEUVE Marais du Vert Bois",,  50.635989,   3.301591,,,0
H4te257b,,"TEMPLEUVE Marais du Vert Bois",,  50.635721,   3.301757,,,0
H4te258a,,"TEMPLEUVE Place",,  50.644757,   3.283827,,,0
H4te258b,,"TEMPLEUVE Place",,  50.644664,   3.283621,,,0
H4te259a,,"TEMPLEUVE Rue de Néchin",,  50.646506,   3.279082,,,0
H4te259b,,"TEMPLEUVE Rue de Néchin",,  50.646070,   3.279528,,,0
H4te260a,,"TEMPLEUVE Trieu Ewille",,  50.658453,   3.274719,,,0
H4te260b,,"TEMPLEUVE Trieu Ewille",,  50.658176,   3.274779,,,0
H4te261a,,"TEMPLEUVE Station",,  50.643992,   3.276463,,,0
H4te261b,,"TEMPLEUVE Station",,  50.644124,   3.276645,,,0
H4te413a,,"TEMPLEUVE Ancienne Douane",,  50.649310,   3.254733,,,0
H4te413b,,"TEMPLEUVE Ancienne Douane",,  50.649193,   3.254647,,,0
H4tf147a,,"TOUFFLERS Douane",,  50.661735,   3.237258,,,0
H4tf147b,,"TOUFFLERS Douane",,  50.661626,   3.237276,,,0
H4tg162a,,"TOURCOING Risquons Tout",,  50.748099,   3.180271,,,0
H4tg162b,,"TOURCOING Risquons Tout",,  50.748025,   3.180487,,,0
H4tg163a,,"TOURCOING Hôpital Dron",,  50.743761,   3.180387,,,0
H4tg170a,,"TOURCOING Forgette",,  50.746737,   3.177452,,,0
H4tg170b,,"TOURCOING Forgette",,  50.746615,   3.177579,,,0
H4tg262a,,"THIMOUGIES Place-Eglise",,  50.635409,   3.510863,,,0
H4th139a,,"THIEULAIN Jolimont",,  50.627905,   3.608901,,,0
H4th139b,,"THIEULAIN Jolimont",,  50.625950,   3.609530,,,0
H4th140a,,"THIEULAIN Place",,  50.619148,   3.604333,,,0
H4th140b,,"THIEULAIN Place",,  50.618830,   3.604353,,,0
H4th141a,,"THIEULAIN Rue Dargis",,  50.620184,   3.599000,,,0
H4th141b,,"THIEULAIN Rue Dargis",,  50.619763,   3.599908,,,0
H4th142a,,"THIEULAIN Vieux Moulin",,  50.621575,   3.612449,,,0
H4th142b,,"THIEULAIN Vieux Moulin",,  50.620943,   3.612294,,,0
H4tm140a,,"TONGRE-ST-MARTIN Carrefour des Tilleuls",,  50.589487,   3.781577,,,0
H4tm140b,,"TONGRE-ST-MARTIN Carrefour des Tilleuls",,  50.589982,   3.781726,,,0
H4to131a,,"TONGRE-NOTRE-DAME Chapelle",,  50.584807,   3.775710,,,0
H4to131b,,"TONGRE-NOTRE-DAME Chapelle",,  50.584876,   3.775908,,,0
H4to133a,,"TONGRE-NOTRE-DAME Ferme de Beaumont",,  50.606123,   3.778305,,,0
H4to133b,,"TONGRE-NOTRE-DAME Ferme de Beaumont",,  50.606604,   3.778999,,,0
H4to134a,,"TONGRE-NOTRE-DAME Ferme Indicateur",,  50.587469,   3.770881,,,0
H4to134b,,"TONGRE-NOTRE-DAME Ferme Indicateur",,  50.587467,   3.771063,,,0
H4to135a,,"TONGRE-NOTRE-DAME Grand Route",,  50.580299,   3.765442,,,0
H4to135b,,"TONGRE-NOTRE-DAME Grand Route",,  50.580226,   3.765578,,,0
H4to136a,,"TONGRE-NOTRE-DAME Jardin",,  50.600230,   3.773632,,,0
H4to136b,,"TONGRE-NOTRE-DAME Jardin",,  50.599797,   3.773475,,,0
H4to137a,,"TONGRE-NOTRE-DAME Rue de la Station",,  50.592315,   3.761652,,,0
H4to137b,,"TONGRE-NOTRE-DAME Rue de la Station",,  50.592409,   3.761958,,,0
H4to138a,,"TONGRE-NOTRE-DAME Rue Tour de la Vierge",,  50.581650,   3.771677,,,0
H4to138b,,"TONGRE-NOTRE-DAME Rue Tour de la Vierge",,  50.581752,   3.772009,,,0
H4to139a,,"TONGRE-NOTRE-DAME Vert Buisson",,  50.591490,   3.774082,,,0
H4to139b,,"TONGRE-NOTRE-DAME Vert Buisson",,  50.591764,   3.772843,,,0
H4to139c,,"TONGRE-NOTRE-DAME Vert Buisson",,  50.591314,   3.773192,,,0
H4to139d,,"TONGRE-NOTRE-DAME Vert Buisson",,  50.591978,   3.773576,,,0
H4tp143a,,"TOURPES Bois Polard",,  50.573709,   3.646818,,,0
H4tp143b,,"TOURPES Bois Polard",,  50.573802,   3.646841,,,0
H4tp145a,,"TOURPES Place",,  50.570404,   3.653087,,,0
H4tp145b,,"TOURPES Place",,  50.570467,   3.652946,,,0
H4tp146a,,"TOURPES Ancienne Gare",,  50.567361,   3.622103,,,0
H4tp146b,,"TOURPES Ancienne Gare",,  50.567331,   3.621396,,,0
H4tp147a,,"TOURPES Route de Willaupuis, 29",,  50.571652,   3.643669,,,0
H4tp147b,,"TOURPES Route de Willaupuis, 29",,  50.571409,   3.643102,,,0
H4tu170a,,"THUMAIDE Cimetière",,  50.539268,   3.628848,,,0
H4tu170b,,"THUMAIDE Cimetière",,  50.539319,   3.627577,,,0
H4tu171a,,"THUMAIDE Place",,  50.542666,   3.629194,,,0
H4tu171b,,"THUMAIDE Place",,  50.542844,   3.629413,,,0
H4tu172a,,"THUMAIDE Sainte Brigitte",,  50.534907,   3.624279,,,0
H4tu172b,,"THUMAIDE Sainte Brigitte",,  50.534799,   3.623577,,,0
H4tu172c,,"THUMAIDE Sainte Brigitte",,  50.534303,   3.624042,,,0
H4ty264a,,"TOURNAI 4 Coins Saint-Jacques",,  50.609230,   3.384904,,,0
H4ty264b,,"TOURNAI 4 Coins Saint-Jacques",,  50.608875,   3.385906,,,0
H4ty265a,,"TOURNAI 7 Fontaines",,  50.604371,   3.406787,,,0
H4ty267a,,"TOURNAI Avenue Beau Séjour",,  50.616260,   3.367172,,,0
H4ty267b,,"TOURNAI Avenue Beau Séjour",,  50.616206,   3.366624,,,0
H4ty268a,,"TOURNAI Avenue des Peupliers",,  50.617543,   3.363187,,,0
H4ty268b,,"TOURNAI Avenue des Peupliers",,  50.617848,   3.363065,,,0
H4ty269a,,"TOURNAI Avenue des Sorbiers",,  50.609415,   3.377088,,,0
H4ty270a,,"TOURNAI Avenue Elisabeth",,  50.617936,   3.386766,,,0
H4ty270b,,"TOURNAI Avenue Elisabeth",,  50.618142,   3.386345,,,0
H4ty272a,,"TOURNAI Bavaro",,  50.601994,   3.384313,,,0
H4ty272b,,"TOURNAI Bavaro",,  50.602194,   3.384937,,,0
H4ty273a,,"TOURNAI Bd Eisenhower",,  50.615485,   3.394018,,,0
H4ty273b,,"TOURNAI Bd Eisenhower",,  50.615831,   3.394253,,,0
H4ty273c,,"TOURNAI Bd Eisenhower",,  50.615519,   3.393598,,,0
H4ty273d,,"TOURNAI Bd Eisenhower",,  50.615548,   3.393733,,,0
H4ty274a,,"TOURNAI Beffroi",,  50.605314,   3.388639,,,0
H4ty274b,,"TOURNAI Beffroi",,  50.605411,   3.388748,,,0
H4ty275a,,"TOURNAI Belle-Vue",,  50.607340,   3.411956,,,0
H4ty276a,,"TOURNAI Boël",,  50.605402,   3.407916,,,0
H4ty276b,,"TOURNAI Boël",,  50.605243,   3.408037,,,0
H4ty278a,,"TOURNAI Aqua-Tournai",,  50.601148,   3.413111,,,0
H4ty278b,,"TOURNAI Aqua-Tournai",,  50.600365,   3.412824,,,0
H4ty280a,,"TOURNAI Chaussée de Bruxelles",,  50.605029,   3.405982,,,0
H4ty281a,,"TOURNAI Chaussée de Willemeau",,  50.597443,   3.380540,,,0
H4ty281b,,"TOURNAI Chaussée de Willemeau",,  50.598151,   3.378813,,,0
H4ty282a,,"TOURNAI Chemin d' Ere",,  50.595660,   3.383750,,,0
H4ty282b,,"TOURNAI Chemin d' Ere",,  50.595741,   3.383633,,,0
H4ty283a,,"TOURNAI Chemin de Rongy",,  50.592869,   3.390005,,,0
H4ty283b,,"TOURNAI Chemin de Rongy",,  50.593231,   3.389619,,,0
H4ty285a,,"TOURNAI Chemin N° 51",,  50.615230,   3.369878,,,0
H4ty285b,,"TOURNAI Chemin N° 51",,  50.614786,   3.370622,,,0
H4ty285c,,"TOURNAI Chemin N° 51",,  50.614703,   3.369789,,,0
H4ty286a,,"TOURNAI Citadelle",,  50.599041,   3.391307,,,0
H4ty286b,,"TOURNAI Citadelle",,  50.599206,   3.390965,,,0
H4ty287a,,"TOURNAI Résidence Carbonnelle",,  50.613061,   3.369813,,,0
H4ty287b,,"TOURNAI Résidence Carbonnelle",,  50.613178,   3.369600,,,0
H4ty290a,,"TOURNAI Dépôt",,  50.614423,   3.383891,,,0
H4ty290b,,"TOURNAI Dépôt",,  50.614206,   3.384010,,,0
H4ty291a,,"TOURNAI Dôme",,  50.605916,   3.392043,,,0
H4ty291b,,"TOURNAI Dôme",,  50.605686,   3.391005,,,0
H4ty291c,,"TOURNAI Dôme",,  50.604970,   3.392617,,,0
H4ty292a,,"TOURNAI Don Bosco",,  50.609122,   3.378092,,,0
H4ty293a,,"TOURNAI Dorcas",,  50.602201,   3.403537,,,0
H4ty293b,,"TOURNAI Dorcas",,  50.600542,   3.400875,,,0
H4ty294a,,"TOURNAI Ecole d'Horticulture",,  50.610992,   3.377417,,,0
H4ty295a,,"TOURNAI Boulevard des Nerviens",,  50.613868,   3.391265,,,0
H4ty295b,,"TOURNAI Ecole du Château",,  50.614092,   3.389859,,,0
H4ty295c,,"TOURNAI Avenue Leray",,  50.613160,   3.390639,,,0
H4ty295d,,"TOURNAI Avenue Leray",,  50.613400,   3.391280,,,0
H4ty296a,,"TOURNAI Ecole Industrielle",,  50.607426,   3.398198,,,0
H4ty296b,,"TOURNAI Ecole Industrielle",,  50.607258,   3.399040,,,0
H4ty297a,,"TOURNAI Ecole Textile",,  50.609070,   3.402552,,,0
H4ty298a,,"TOURNAI Eglise Saint-Nicolas",,  50.612191,   3.389029,,,0
H4ty298b,,"TOURNAI Eglise Saint-Nicolas",,  50.612216,   3.389269,,,0
H4ty299a,,"TOURNAI Ets Neu",,  50.604489,   3.414199,,,0
H4ty299c,,"TOURNAI Ets Neu",,  50.604628,   3.415740,,,0
H4ty299e,,"TOURNAI Rue de l'Orient",,  50.602457,   3.414329,,,0
H4ty299f,,"TOURNAI Rue de l'Orient",,  50.602907,   3.414865,,,0
H4ty300a,,"TOURNAI Eureka",,  50.593932,   3.364609,,,0
H4ty300b,,"TOURNAI Eureka",,  50.594291,   3.364859,,,0
H4ty301a,,"TOURNAI Faubourg de Maire",,  50.619903,   3.367409,,,0
H4ty301b,,"TOURNAI Faubourg de Maire",,  50.619658,   3.370374,,,0
H4ty301c,,"TOURNAI Faubourg de Maire",,  50.619893,   3.370527,,,0
H4ty301d,,"TOURNAI Faubourg de Maire",,  50.620434,   3.368750,,,0
H4ty302a,,"TOURNAI Floc à Brebis",,  50.610297,   3.382653,,,0
H4ty302b,,"TOURNAI Floc à Brebis",,  50.611011,   3.381590,,,0
H4ty303a,,"TOURNAI Galterie Saint-Jean",,  50.602021,   3.402882,,,0
H4ty305a,,"TOURNAI SNCB",,  50.612741,   3.396385,,,0
H4ty305d,,"TOURNAI SNCB",,  50.612769,   3.396270,,,0
H4ty306a,,"TOURNAI Grand-Place",,  50.606087,   3.386294,,,0
H4ty306b,,"TOURNAI Grand-Place",,  50.606804,   3.386429,,,0
H4ty307a,,"TOURNAI Guinguette",,  50.598830,   3.381481,,,0
H4ty307b,,"TOURNAI Guinguette",,  50.598223,   3.382127,,,0
H4ty308a,,"TOURNAI CHWAPI Lalaing",,  50.600313,   3.387323,,,0
H4ty308c,,"TOURNAI CHWAPI Lalaing",,  50.600699,   3.387053,,,0
H4ty308d,,"TOURNAI CHWAPI Barges",,  50.599370,   3.387917,,,0
H4ty308e,,"TOURNAI CHWAPI Barges",,  50.599147,   3.388713,,,0
H4ty309a,,"TOURNAI CHWAPI Barges",,  50.598980,   3.387610,,,0
H4ty310a,,"TOURNAI Hospice",,  50.602675,   3.395760,,,0
H4ty310b,,"TOURNAI Hospice",,  50.602698,   3.395929,,,0
H4ty311a,,"TOURNAI L' Orient",,  50.600654,   3.440785,,,0
H4ty311b,,"TOURNAI L' Orient",,  50.600810,   3.438093,,,0
H4ty312a,,"TOURNAI Les Marronniers",,  50.597052,   3.393964,,,0
H4ty312b,,"TOURNAI Les Marronniers",,  50.596709,   3.393154,,,0
H4ty313a,,"TOURNAI Maison de la Culture",,  50.604918,   3.381300,,,0
H4ty313b,,"TOURNAI Maison de la Culture",,  50.605139,   3.381867,,,0
H4ty314a,,"TOURNAI Marvis",,  50.606498,   3.404035,,,0
H4ty314b,,"TOURNAI Marvis",,  50.606607,   3.402815,,,0
H4ty314c,,"TOURNAI Marvis",,  50.606524,   3.402704,,,0
H4ty314d,,"TOURNAI Marvis",,  50.605199,   3.404600,,,0
H4ty314e,,"TOURNAI Marvis",,  50.607069,   3.402710,,,0
H4ty315a,,"TOURNAI Meura",,  50.606652,   3.408371,,,0
H4ty317a,,"TOURNAI Palais de Justice",,  50.601943,   3.391619,,,0
H4ty317b,,"TOURNAI Palais de Justice",,  50.602781,   3.391240,,,0
H4ty318a,,"TOURNAI Pédiatrie",,  50.596074,   3.400590,,,0
H4ty318b,,"TOURNAI Pédiatrie",,  50.595719,   3.400684,,,0
H4ty319a,,"TOURNAI Pensionnat",,  50.605137,   3.374151,,,0
H4ty319b,,"TOURNAI Pensionnat",,  50.605110,   3.375096,,,0
H4ty320b,,"TOURNAI Rue Perdue",,  50.606653,   3.383465,,,0
H4ty321a,,"TOURNAI Polyclinique",,  50.592996,   3.401052,,,0
H4ty321b,,"TOURNAI Polyclinique",,  50.592670,   3.400993,,,0
H4ty322a,,"TOURNAI Pont à Rieu",,  50.588425,   3.393449,,,0
H4ty322b,,"TOURNAI Pont à Rieu",,  50.588668,   3.393489,,,0
H4ty322c,,"TOURNAI Pont à Rieu",,  50.588542,   3.392043,,,0
H4ty322d,,"TOURNAI Pont à Rieu",,  50.588785,   3.392393,,,0
H4ty323a,,"TOURNAI Porte de Lille",,  50.606546,   3.379591,,,0
H4ty324a,,"TOURNAI Prison",,  50.599647,   3.399453,,,0
H4ty324c,,"TOURNAI Prison",,  50.598492,   3.401276,,,0
H4ty325a,,"TOURNAI Racing",,  50.615844,   3.375062,,,0
H4ty325b,,"TOURNAI Racing",,  50.616030,   3.374468,,,0
H4ty326a,,"TOURNAI Red Star",,  50.603241,   3.422688,,,0
H4ty326b,,"TOURNAI Red Star",,  50.603136,   3.422395,,,0
H4ty327a,,"TOURNAI Résidence Beau Séjour",,  50.614064,   3.362954,,,0
H4ty327b,,"TOURNAI Résidence Beau Séjour",,  50.613932,   3.363426,,,0
H4ty328a,,"TOURNAI Résidence des Mottes",,  50.619291,   3.365271,,,0
H4ty328b,,"TOURNAI Résidence des Mottes",,  50.618939,   3.365416,,,0
H4ty329a,,"TOURNAI Romulus",,  50.596942,   3.369650,,,0
H4ty329b,,"TOURNAI Romulus",,  50.597103,   3.369609,,,0
H4ty330b,,"TOURNAI Rond Point",,  50.612311,   3.379710,,,0
H4ty330c,,"TOURNAI Rond Point",,  50.612515,   3.379648,,,0
H4ty331a,,"TOURNAI Route d' Ere",,  50.592527,   3.361044,,,0
H4ty331b,,"TOURNAI Route d' Ere",,  50.592651,   3.361824,,,0
H4ty332a,,"TOURNAI Rue Allard l'Olivier",,  50.596879,   3.385956,,,0
H4ty332b,,"TOURNAI Rue Allard l'Olivier",,  50.596691,   3.386129,,,0
H4ty332c,,"TOURNAI Rue Allard l'Olivier",,  50.596028,   3.386611,,,0
H4ty333a,,"TOURNAI Rue Charlier",,  50.618100,   3.393260,,,0
H4ty333b,,"TOURNAI Rue Charlier",,  50.617394,   3.393231,,,0
H4ty334a,,"TOURNAI Rue Cousin",,  50.600788,   3.375756,,,0
H4ty334b,,"TOURNAI Rue Cousin",,  50.599979,   3.378245,,,0
H4ty335a,,"TOURNAI Rue de l'Escalette",,  50.617165,   3.369461,,,0
H4ty335b,,"TOURNAI Rue de l'Escalette",,  50.617218,   3.369296,,,0
H4ty336a,,"TOURNAI Rue de la Culture",,  50.599615,   3.378063,,,0
H4ty336b,,"TOURNAI Rue de la Culture",,  50.599193,   3.375997,,,0
H4ty338a,,"TOURNAI CHWAPI Union",,  50.598371,   3.385624,,,0
H4ty338b,,"TOURNAI CHWAPI Union",,  50.598697,   3.385687,,,0
H4ty339a,,"TOURNAI Rue Doublet",,  50.595625,   3.381437,,,0
H4ty339b,,"TOURNAI Rue Doublet",,  50.595468,   3.381364,,,0
H4ty340a,,"TOURNAI Rue du Casino",,  50.617801,   3.372486,,,0
H4ty340b,,"TOURNAI Rue du Casino",,  50.617740,   3.372927,,,0
H4ty341a,,"TOURNAI Rue du Logis",,  50.605593,   3.370302,,,0
H4ty341b,,"TOURNAI Rue du Logis",,  50.606005,   3.370813,,,0
H4ty342a,,"TOURNAI Rue du Nord",,  50.613395,   3.405330,,,0
H4ty342b,,"TOURNAI Rue du Nord",,  50.613445,   3.405082,,,0
H4ty343b,,"TOURNAI Rue Dutrieux",,  50.601486,   3.377315,,,0
H4ty344b,,"TOURNAI Rue Hennebicq",,  50.601600,   3.382975,,,0
H4ty345a,,"TOURNAI Rue Mauroy",,  50.602389,   3.373319,,,0
H4ty345b,,"TOURNAI Rue Mauroy",,  50.602675,   3.375859,,,0
H4ty346a,,"TOURNAI Rue Rodenbach",,  50.612943,   3.373353,,,0
H4ty346b,,"TOURNAI Rue Rodenbach",,  50.613114,   3.373372,,,0
H4ty347a,,"TOURNAI Rue Royale",,  50.609934,   3.393542,,,0
H4ty347b,,"TOURNAI Rue Royale",,  50.609710,   3.393654,,,0
H4ty348a,,"FROYENNES Rue Saint-Eleuthère",,  50.618821,   3.361441,,,0
H4ty348b,,"FROYENNES Rue Saint-Eleuthère",,  50.618974,   3.360757,,,0
H4ty349a,,"TOURNAI Sacré Coeur",,  50.614463,   3.408157,,,0
H4ty349b,,"TOURNAI Sacré Coeur",,  50.614663,   3.408311,,,0
H4ty350a,,"TOURNAI Saint Lazare",,  50.604982,   3.365212,,,0
H4ty350b,,"TOURNAI Saint Lazare",,  50.604913,   3.366526,,,0
H4ty351a,,"TOURNAI Saint-Brice",,  50.608034,   3.395301,,,0
H4ty351b,,"TOURNAI Saint-Brice",,  50.607761,   3.395012,,,0
H4ty352a,,"TOURNAI Saint-Georges",,  50.610250,   3.388712,,,0
H4ty353a,,"TOURNAI Rue de la Lys (IESPP)",,  50.600625,   3.404419,,,0
H4ty353b,,"TOURNAI Rue de la Lys (IESPP)",,  50.600581,   3.404297,,,0
H4ty354a,,"TOURNAI Bastions Marvis",,  50.603690,   3.404391,,,0
H4ty354b,,"TOURNAI Bastions Marvis",,  50.604365,   3.404089,,,0
H4ty356a,,"TOURNAI Tir National",,  50.604716,   3.371534,,,0
H4ty356b,,"TOURNAI Tir National",,  50.605069,   3.371716,,,0
H4ty356c,,"TOURNAI Tir National",,  50.605204,   3.371786,,,0
H4ty356d,,"TOURNAI Tir National",,  50.604363,   3.370403,,,0
H4ty357a,,"TOURNAI Tunnel SNCB",,  50.614120,   3.396183,,,0
H4ty358a,,"TOURNAI Vert Bocage",,  50.608867,   3.370453,,,0
H4ty358b,,"TOURNAI Vert Bocage",,  50.609062,   3.370330,,,0
H4ty359a,,"TOURNAI Viaduc",,  50.615580,   3.389774,,,0
H4ty359b,,"TOURNAI Viaduc",,  50.616119,   3.389247,,,0
H4ty360a,,"TOURNAI Bastions Esplanade",,  50.601046,   3.405385,,,0
H4ty379a,,"TOURNAI Plaine Bozière",,  50.608747,   3.401328,,,0
H4ty381a,,"TOURNAI Le Trèfle",,  50.607156,   3.373558,,,0
H4ty381b,,"TOURNAI Le Trèfle",,  50.607388,   3.373234,,,0
H4ty382a,,"TOURNAI Les Erables",,  50.608500,   3.374803,,,0
H4ty382b,,"TOURNAI Les Erables",,  50.608878,   3.374773,,,0
H4ty383a,,"TOURNAI Saint-Paul",,  50.609873,   3.372075,,,0
H4ty383b,,"TOURNAI Saint-Paul",,  50.609953,   3.371918,,,0
H4ty384a,,"TOURNAI Rue De Lannoy",,  50.615551,   3.372576,,,0
H4ty384b,,"TOURNAI Rue De Lannoy",,  50.615471,   3.372507,,,0
H4ty397a,,"TOURNAI Chemin N° 34",,  50.619351,   3.397589,,,0
H4ty397b,,"TOURNAI Chemin N° 34",,  50.619239,   3.397622,,,0
H4ty405a,,"TOURNAI Avenue De Gaulle",,  50.606028,   3.378446,,,0
H4ty405b,,"TOURNAI Avenue De Gaulle",,  50.605963,   3.378784,,,0
H4ty406a,,"TOURNAI Pont Vendeens",,  50.612608,   3.401949,,,0
H4ty416a,,"TOURNAI Athénée",,  50.608803,   3.395440,,,0
H4va231a,,"VILLERS-ST-AMAND Chaussée de Tournai",,  50.622361,   3.721879,,,0
H4va231b,,"VILLERS-ST-AMAND Chaussée de Tournai",,  50.622267,   3.722415,,,0
H4va232a,,"VILLERS-ST-AMAND Chemin de Bouvignies",,  50.639444,   3.735735,,,0
H4va232b,,"VILLERS-ST-AMAND Chemin de Bouvignies",,  50.639189,   3.736473,,,0
H4va233a,,"VILLERS-ST-AMAND Eglise",,  50.621927,   3.730004,,,0
H4va233b,,"VILLERS-ST-AMAND Eglise",,  50.621768,   3.729796,,,0
H4va234a,,"VILLERS-ST-AMAND Village",,  50.623559,   3.729130,,,0
H4va234b,,"VILLERS-ST-AMAND Village",,  50.623570,   3.728953,,,0
H4vd230a,,"VILLERS-NOTRE-DAME Eglise",,  50.617776,   3.735314,,,0
H4vd230b,,"VILLERS-NOTRE-DAME Eglise",,  50.618098,   3.734869,,,0
H4ve131a,,"VELAINES Clipet",,  50.679643,   3.452820,,,0
H4ve131b,,"VELAINES Clipet",,  50.679690,   3.453145,,,0
H4ve132a,,"VELAINES Croix Menhart",,  50.684692,   3.460152,,,0
H4ve132b,,"VELAINES Croix Menhart",,  50.684662,   3.459914,,,0
H4ve133a,,"VELAINES Gendarmerie",,  50.667258,   3.481614,,,0
H4ve133b,,"VELAINES Gendarmerie",,  50.666977,   3.481260,,,0
H4ve134a,,"VELAINES Place",,  50.667341,   3.487719,,,0
H4ve134b,,"VELAINES Place",,  50.667418,   3.487824,,,0
H4ve135a,,"VELAINES Rue du Berlion",,  50.678609,   3.472990,,,0
H4ve135b,,"VELAINES Rue du Berlion",,  50.678726,   3.472569,,,0
H4ve136a,,"VELAINES Rue Duprez",,  50.668591,   3.484766,,,0
H4ve136b,,"VELAINES Rue Duprez",,  50.668638,   3.485188,,,0
H4ve137a,,"VELAINES Vert Marais",,  50.660005,   3.467177,,,0
H4ve137b,,"VELAINES Vert Marais",,  50.660556,   3.468187,,,0
H4ve140a,,"VELAINES Ferme de la Motte",,  50.675354,   3.482108,,,0
H4ve140b,,"VELAINES Ferme de la Motte",,  50.675328,   3.481888,,,0
H4vx360a,,"VAULX Ancienne Gare",,  50.592696,   3.437979,,,0
H4vx361a,,"VAULX Avenue des Merisiers",,  50.595730,   3.426479,,,0
H4vx361b,,"VAULX Avenue des Merisiers",,  50.595771,   3.426713,,,0
H4vx362a,,"VAULX Brasserie",,  50.592597,   3.428190,,,0
H4vx362b,,"VAULX Brasserie",,  50.592551,   3.428120,,,0
H4vx363a,,"VAULX Ecoles",,  50.591764,   3.430201,,,0
H4vx363b,,"VAULX Ecoles",,  50.591603,   3.430403,,,0
H4vx364a,,"VAULX Eglise",,  50.589928,   3.426012,,,0
H4vx364b,,"VAULX Eglise",,  50.589928,   3.425273,,,0
H4vx364c,,"VAULX Eglise",,  50.589868,   3.428116,,,0
H4vx364d,,"VAULX Eglise",,  50.590007,   3.428602,,,0
H4vx365a,,"VAULX Résidence Bonne Rencontre",,  50.594397,   3.424769,,,0
H4vx365b,,"VAULX Résidence Bonne Rencontre",,  50.594653,   3.425283,,,0
H4vx366a,,"VAULX Vieux Chemin de Mons",,  50.595069,   3.432496,,,0
H4vx366b,,"VAULX Vieux Chemin de Mons",,  50.594622,   3.433304,,,0
H4vz367a,,"VEZON Bertincroix",,  50.567187,   3.518529,,,0
H4vz367b,,"VEZON Bertincroix",,  50.567172,   3.518117,,,0
H4vz368a,,"VEZON Eglise",,  50.568600,   3.499957,,,0
H4vz368b,,"VEZON Eglise",,  50.569004,   3.500596,,,0
H4vz369a,,"VEZON Monument",,  50.569533,   3.491790,,,0
H4vz369b,,"VEZON Monument",,  50.569378,   3.491966,,,0
H4vz370a,,"VEZON Muche",,  50.571853,   3.500536,,,0
H4vz370b,,"VEZON Muche",,  50.571653,   3.500083,,,0
H4vz371a,,"VEZON Station Vicinale",,  50.570194,   3.508596,,,0
H4vz371b,,"VEZON Station Vicinale",,  50.569828,   3.509311,,,0
H4wa148a,,"WATTRELOS Carnot",,  50.696269,   3.202070,,,0
H4wa148b,,"WATTRELOS Carnot",,  50.696206,   3.202005,,,0
H4wa149a,,"WATTRELOS Carrière André",,  50.709412,   3.230534,,,0
H4wa149b,,"WATTRELOS Carrière André",,  50.709145,   3.230123,,,0
H4wa150a,,"WATTRELOS De Gaulle",,  50.703253,   3.219406,,,0
H4wa150b,,"WATTRELOS De Gaulle",,  50.703176,   3.219460,,,0
H4wa151a,,"WATTRELOS Flandre",,  50.708228,   3.227787,,,0
H4wa151b,,"WATTRELOS Flandre",,  50.708185,   3.228035,,,0
H4wa153a,,"WATTRELOS La Houzarde",,  50.710448,   3.232925,,,0
H4wa153b,,"WATTRELOS La Houzarde",,  50.710484,   3.233429,,,0
H4wa155a,,"WATTRELOS Centre Commercial",,  50.698890,   3.209068,,,0
H4wa155b,,"WATTRELOS Centre Commercial",,  50.698886,   3.209405,,,0
H4wa156a,,"WATTRELOS République",,  50.697558,   3.205682,,,0
H4wa156b,,"WATTRELOS République",,  50.697425,   3.205586,,,0
H4wa159a,,"WATTRELOS Saint Liévin",,  50.705597,   3.222822,,,0
H4wa159b,,"WATTRELOS Saint Liévin",,  50.705519,   3.222937,,,0
H4wa161a,,"WATTRELOS Place",,  50.701201,   3.215214,,,0
H4wa161b,,"WATTRELOS Place",,  50.700950,   3.215003,,,0
H4wc372a,,"WARCHIN Place",,  50.608915,   3.420582,,,0
H4wc372b,,"WARCHIN Place",,  50.608796,   3.420597,,,0
H4wc373a,,"WARCHIN Maison Communale",,  50.611506,   3.425463,,,0
H4wc373b,,"WARCHIN Maison Communale",,  50.611624,   3.425945,,,0
H4wc374a,,"WARCHIN Tannerie",,  50.611720,   3.420724,,,0
H4wc374b,,"WARCHIN Tannerie",,  50.611660,   3.420562,,,0
H4we134a,,"WEZ Cabine",,  50.543627,   3.378548,,,0
H4we134b,,"WEZ Cabine",,  50.543610,   3.378686,,,0
H4we135a,,"WEZ Calvaire",,  50.543421,   3.386482,,,0
H4we135b,,"WEZ Calvaire",,  50.543379,   3.387273,,,0
H4we136a,,"WEZ Couvent Saint-Charles",,  50.546776,   3.394297,,,0
H4we136b,,"WEZ Couvent Saint-Charles",,  50.546810,   3.394689,,,0
H4we137a,,"WEZ Place",,  50.548068,   3.389144,,,0
H4we137c,,"WEZ Place",,  50.547176,   3.389023,,,0
H4we137d,,"WEZ Place",,  50.547661,   3.390036,,,0
H4we138a,,"WEZ Rue Chaurette",,  50.545386,   3.384709,,,0
H4we138b,,"WEZ Rue Chaurette",,  50.545562,   3.384895,,,0
H4we139a,,"WEZ Ruisseau",,  50.537510,   3.387832,,,0
H4we139b,,"WEZ Ruisseau",,  50.537076,   3.387684,,,0
